student_id,subject_name,exam_type,max_marks,obtained_marks,attempt_number
369,Communication Skills,MIDTERM,50.0,39.6,1
369,Communication Skills,FINAL,100.0,78.7,1
369,Mathematics,TEST1,20.0,15.4,1
369,Mathematics,TEST2,20.0,16.1,1
369,Mathematics,MIDTERM,50.0,43.4,1
369,Mathematics,FINAL,100.0,78.1,1
369,Engineering Fundamentals,TEST1,20.0,14.2,1
369,Engineering Fundamentals,TEST2,20.0,15.7,1
369,Engineering Fundamentals,MIDTERM,50.0,35.9,1
369,Engineering Fundamentals,FINAL,100.0,69.3,1
369,Data Structures,TEST1,20.0,13.8,1
369,Data Structures,TEST2,20.0,14.6,1
369,Data Structures,MIDTERM,50.0,37.2,1
369,Data Structures,FINAL,100.0,69.8,1
370,Engineering Fundamentals,TEST1,20.0,11.8,1
370,Engineering Fundamentals,TEST2,20.0,10.7,1
370,Engineering Fundamentals,MIDTERM,50.0,22.0,1
370,Engineering Fundamentals,FINAL,100.0,32.7,1
370,Communication Skills,TEST1,20.0,12.5,1
370,Communication Skills,TEST2,20.0,10.3,1
370,Communication Skills,MIDTERM,50.0,23.2,1
370,Communication Skills,FINAL,100.0,27.4,1
370,Data Structures,TEST1,20.0,11.5,1
370,Data Structures,TEST2,20.0,9.1,1
370,Data Structures,MIDTERM,50.0,17.7,1
370,Data Structures,FINAL,100.0,22.1,1
370,Mathematics,TEST1,20.0,12.1,1
370,Mathematics,TEST2,20.0,9.9,1
370,Mathematics,MIDTERM,50.0,20.3,1
370,Mathematics,FINAL,100.0,28.6,1
371,Data Structures,TEST1,20.0,13.3,1
371,Data Structures,TEST2,20.0,11.9,1
371,Data Structures,MIDTERM,50.0,22.8,1
371,Data Structures,FINAL,100.0,35.5,1
371,Communication Skills,TEST1,20.0,15.0,1
371,Communication Skills,TEST2,20.0,11.2,1
371,Communication Skills,MIDTERM,50.0,23.6,1
371,Communication Skills,FINAL,100.0,22.8,1
371,Engineering Fundamentals,TEST1,20.0,13.5,1
371,Engineering Fundamentals,TEST2,20.0,10.8,1
371,Engineering Fundamentals,MIDTERM,50.0,19.3,1
371,Engineering Fundamentals,FINAL,100.0,23.7,1
371,Electronics,TEST1,20.0,15.1,1
371,Electronics,TEST2,20.0,11.8,1
371,Electronics,MIDTERM,50.0,19.6,1
371,Electronics,FINAL,100.0,25.4,1
372,Electronics,TEST1,20.0,14.1,1
372,Electronics,TEST2,20.0,14.9,1
372,Electronics,MIDTERM,50.0,35.3,1
372,Electronics,FINAL,100.0,70.5,1
372,Mathematics,TEST1,20.0,16.2,1
372,Mathematics,TEST2,20.0,16.6,1
372,Mathematics,MIDTERM,50.0,40.3,1
372,Mathematics,FINAL,100.0,81.9,1
372,Data Structures,TEST1,20.0,17.2,1
372,Data Structures,TEST2,20.0,17.4,1
372,Data Structures,MIDTERM,50.0,47.1,1
372,Data Structures,FINAL,100.0,89.4,1
372,Engineering Fundamentals,TEST1,20.0,13.8,1
372,Engineering Fundamentals,TEST2,20.0,14.4,1
372,Engineering Fundamentals,MIDTERM,50.0,35.3,1
372,Engineering Fundamentals,FINAL,100.0,69.7,1
373,Communication Skills,TEST1,20.0,9.3,1
373,Communication Skills,TEST2,20.0,12.0,1
373,Communication Skills,MIDTERM,50.0,33.4,1
373,Communication Skills,FINAL,100.0,81.3,1
373,Data Structures,TEST1,20.0,9.3,1
373,Data Structures,TEST2,20.0,12.0,1
373,Data Structures,MIDTERM,50.0,32.2,1
373,Data Structures,FINAL,100.0,80.0,1
373,Engineering Fundamentals,TEST1,20.0,11.1,1
373,Engineering Fundamentals,TEST2,20.0,12.0,1
373,Engineering Fundamentals,MIDTERM,50.0,33.4,1
373,Engineering Fundamentals,FINAL,100.0,71.6,1
373,Electronics,TEST1,20.0,9.5,1
373,Electronics,TEST2,20.0,10.3,1
373,Electronics,MIDTERM,50.0,34.6,1
373,Electronics,FINAL,100.0,73.0,1
374,Communication Skills,TEST1,20.0,17.2,1
374,Communication Skills,TEST2,20.0,16.3,1
374,Communication Skills,MIDTERM,50.0,39.3,1
374,Communication Skills,FINAL,100.0,81.7,1
374,Electronics,TEST1,20.0,15.1,1
374,Electronics,TEST2,20.0,13.4,1
374,Electronics,MIDTERM,50.0,36.1,1
374,Electronics,FINAL,100.0,69.3,1
374,Mathematics,TEST1,20.0,16.1,1
374,Mathematics,TEST2,20.0,15.4,1
374,Mathematics,MIDTERM,50.0,39.3,1
374,Mathematics,FINAL,100.0,76.5,1
374,Data Structures,TEST1,20.0,13.7,1
374,Data Structures,TEST2,20.0,14.3,1
374,Data Structures,MIDTERM,50.0,36.8,1
374,Data Structures,FINAL,100.0,72.4,1
375,Mathematics,TEST1,20.0,14.4,1
375,Mathematics,TEST2,20.0,14.7,1
375,Mathematics,MIDTERM,50.0,32.5,1
375,Mathematics,FINAL,100.0,63.7,1
375,Engineering Fundamentals,TEST1,20.0,13.0,1
375,Engineering Fundamentals,TEST2,20.0,13.7,1
375,Engineering Fundamentals,MIDTERM,50.0,35.0,1
375,Engineering Fundamentals,FINAL,100.0,64.2,1
375,Data Structures,TEST1,20.0,16.4,1
375,Data Structures,TEST2,20.0,16.7,1
375,Data Structures,MIDTERM,50.0,39.9,1
375,Data Structures,FINAL,100.0,80.1,1
375,Communication Skills,TEST1,20.0,17.2,1
375,Communication Skills,TEST2,20.0,17.9,1
375,Communication Skills,MIDTERM,50.0,44.8,1
375,Communication Skills,FINAL,100.0,87.4,1
376,Electronics,TEST1,20.0,13.7,1
376,Electronics,TEST2,20.0,14.7,1
376,Electronics,MIDTERM,50.0,35.9,1
376,Electronics,FINAL,100.0,63.4,1
376,Programming,TEST1,20.0,14.8,1
376,Programming,TEST2,20.0,15.1,1
376,Programming,MIDTERM,50.0,40.1,1
376,Programming,FINAL,100.0,70.5,1
376,Data Structures,TEST1,20.0,15.3,1
376,Data Structures,TEST2,20.0,15.8,1
376,Data Structures,MIDTERM,50.0,38.7,1
376,Data Structures,FINAL,100.0,74.9,1
376,Engineering Fundamentals,TEST1,20.0,13.7,1
376,Engineering Fundamentals,TEST2,20.0,13.0,1
376,Engineering Fundamentals,MIDTERM,50.0,34.5,1
376,Engineering Fundamentals,FINAL,100.0,66.3,1
377,Communication Skills,TEST1,20.0,17.1,1
377,Communication Skills,TEST2,20.0,18.0,1
377,Communication Skills,MIDTERM,50.0,44.4,1
377,Communication Skills,FINAL,100.0,82.3,1
377,Mathematics,TEST1,20.0,16.3,1
377,Mathematics,TEST2,20.0,17.1,1
377,Mathematics,MIDTERM,50.0,44.9,1
377,Mathematics,FINAL,100.0,87.1,1
377,Electronics,TEST1,20.0,16.5,1
377,Electronics,TEST2,20.0,15.2,1
377,Electronics,MIDTERM,50.0,38.1,1
377,Electronics,FINAL,100.0,81.7,1
377,Data Structures,TEST1,20.0,16.8,1
377,Data Structures,TEST2,20.0,17.4,1
377,Data Structures,MIDTERM,50.0,41.9,1
377,Data Structures,FINAL,100.0,85.3,1
378,Mathematics,TEST1,20.0,9.7,1
378,Mathematics,TEST2,20.0,12.9,1
378,Mathematics,MIDTERM,50.0,35.7,1
378,Mathematics,FINAL,100.0,75.4,1
378,Communication Skills,TEST1,20.0,8.1,1
378,Communication Skills,TEST2,20.0,10.8,1
378,Communication Skills,MIDTERM,50.0,32.2,1
378,Communication Skills,FINAL,100.0,72.8,1
378,Programming,TEST1,20.0,8.2,1
378,Programming,TEST2,20.0,12.0,1
378,Programming,MIDTERM,50.0,32.0,1
378,Programming,FINAL,100.0,77.1,1
378,Electronics,TEST1,20.0,10.1,1
378,Electronics,TEST2,20.0,11.1,1
378,Electronics,MIDTERM,50.0,32.4,1
378,Electronics,FINAL,100.0,76.2,1
379,Engineering Fundamentals,TEST1,20.0,9.3,1
379,Engineering Fundamentals,TEST2,20.0,11.5,1
379,Engineering Fundamentals,MIDTERM,50.0,35.4,1
379,Engineering Fundamentals,FINAL,100.0,87.6,1
379,Data Structures,TEST1,20.0,10.0,1
379,Data Structures,TEST2,20.0,13.3,1
379,Data Structures,MIDTERM,50.0,34.4,1
379,Data Structures,FINAL,100.0,85.9,1
379,Mathematics,TEST1,20.0,10.9,1
379,Mathematics,TEST2,20.0,11.9,1
379,Mathematics,MIDTERM,50.0,35.5,1
379,Mathematics,FINAL,100.0,75.6,1
379,Programming,TEST1,20.0,9.9,1
379,Programming,TEST2,20.0,11.3,1
379,Programming,MIDTERM,50.0,35.0,1
379,Programming,FINAL,100.0,82.1,1
380,Data Structures,TEST1,20.0,13.9,1
380,Data Structures,TEST2,20.0,12.9,1
380,Data Structures,MIDTERM,50.0,24.4,1
380,Data Structures,FINAL,100.0,39.5,1
380,Electronics,TEST1,20.0,13.6,1
380,Electronics,TEST2,20.0,10.8,1
380,Electronics,MIDTERM,50.0,22.9,1
380,Electronics,FINAL,100.0,35.1,1
380,Mathematics,TEST1,20.0,13.8,1
380,Mathematics,TEST2,20.0,9.9,1
380,Mathematics,MIDTERM,50.0,17.1,1
380,Mathematics,FINAL,100.0,24.4,1
380,Communication Skills,TEST1,20.0,12.7,1
380,Communication Skills,TEST2,20.0,11.4,1
380,Communication Skills,MIDTERM,50.0,24.7,1
380,Communication Skills,FINAL,100.0,33.5,1
381,Communication Skills,TEST1,20.0,13.3,1
381,Communication Skills,TEST2,20.0,14.2,1
381,Communication Skills,MIDTERM,50.0,28.9,1
381,Communication Skills,FINAL,100.0,52.0,1
381,Mathematics,TEST1,20.0,15.4,1
381,Mathematics,TEST2,20.0,13.4,1
381,Mathematics,MIDTERM,50.0,30.8,1
381,Mathematics,FINAL,100.0,52.0,1
381,Programming,TEST1,20.0,14.4,1
381,Programming,TEST2,20.0,13.5,1
381,Programming,MIDTERM,50.0,30.3,1
381,Programming,FINAL,100.0,54.6,1
381,Data Structures,TEST1,20.0,14.7,1
381,Data Structures,TEST2,20.0,12.4,1
381,Data Structures,MIDTERM,50.0,28.3,1
381,Data Structures,FINAL,100.0,52.0,1
382,Electronics,TEST1,20.0,14.2,1
382,Electronics,TEST2,20.0,13.4,1
382,Electronics,MIDTERM,50.0,36.5,1
382,Electronics,FINAL,100.0,66.0,1
382,Mathematics,TEST1,20.0,18.0,1
382,Mathematics,TEST2,20.0,16.4,1
382,Mathematics,MIDTERM,50.0,43.3,1
382,Mathematics,FINAL,100.0,85.5,1
382,Data Structures,TEST1,20.0,13.0,1
382,Data Structures,TEST2,20.0,13.5,1
382,Data Structures,MIDTERM,50.0,31.2,1
382,Data Structures,FINAL,100.0,63.1,1
382,Engineering Fundamentals,TEST1,20.0,15.2,1
382,Engineering Fundamentals,TEST2,20.0,16.3,1
382,Engineering Fundamentals,MIDTERM,50.0,40.3,1
382,Engineering Fundamentals,FINAL,100.0,75.7,1
383,Mathematics,TEST1,20.0,12.7,1
383,Mathematics,TEST2,20.0,11.2,1
383,Mathematics,MIDTERM,50.0,17.0,1
383,Mathematics,FINAL,100.0,25.3,1
383,Communication Skills,TEST1,20.0,13.1,1
383,Communication Skills,TEST2,20.0,10.6,1
383,Communication Skills,MIDTERM,50.0,17.4,1
383,Communication Skills,FINAL,100.0,22.3,1
383,Data Structures,TEST1,20.0,12.6,1
383,Data Structures,TEST2,20.0,9.8,1
383,Data Structures,MIDTERM,50.0,19.5,1
383,Data Structures,FINAL,100.0,19.5,1
383,Engineering Fundamentals,TEST1,20.0,13.3,1
383,Engineering Fundamentals,TEST2,20.0,10.9,1
383,Engineering Fundamentals,MIDTERM,50.0,22.4,1
383,Engineering Fundamentals,FINAL,100.0,36.1,1
384,Communication Skills,TEST1,20.0,9.2,1
384,Communication Skills,TEST2,20.0,12.6,1
384,Communication Skills,MIDTERM,50.0,38.7,1
384,Communication Skills,FINAL,100.0,78.7,1
384,Data Structures,TEST1,20.0,8.4,1
384,Data Structures,TEST2,20.0,9.8,1
384,Data Structures,MIDTERM,50.0,33.3,1
384,Data Structures,FINAL,100.0,72.9,1
384,Programming,TEST1,20.0,10.9,1
384,Programming,TEST2,20.0,12.1,1
384,Programming,MIDTERM,50.0,33.0,1
384,Programming,FINAL,100.0,75.8,1
384,Electronics,TEST1,20.0,8.5,1
384,Electronics,TEST2,20.0,11.5,1
384,Electronics,MIDTERM,50.0,30.2,1
384,Electronics,FINAL,100.0,72.8,1
385,Communication Skills,TEST1,20.0,8.0,1
385,Communication Skills,TEST2,20.0,9.9,1
385,Communication Skills,MIDTERM,50.0,33.1,1
385,Communication Skills,FINAL,100.0,75.2,1
385,Electronics,TEST1,20.0,10.5,1
385,Electronics,TEST2,20.0,12.3,1
385,Electronics,MIDTERM,50.0,37.8,1
385,Electronics,FINAL,100.0,81.5,1
385,Programming,TEST1,20.0,9.5,1
385,Programming,TEST2,20.0,10.7,1
385,Programming,MIDTERM,50.0,31.4,1
385,Programming,FINAL,100.0,80.5,1
385,Mathematics,TEST1,20.0,9.7,1
385,Mathematics,TEST2,20.0,10.8,1
385,Mathematics,MIDTERM,50.0,33.3,1
385,Mathematics,FINAL,100.0,76.1,1
386,Electronics,TEST1,20.0,15.2,1
386,Electronics,TEST2,20.0,16.0,1
386,Electronics,MIDTERM,50.0,39.6,1
386,Electronics,FINAL,100.0,82.3,1
386,Data Structures,TEST1,20.0,15.6,1
386,Data Structures,TEST2,20.0,15.9,1
386,Data Structures,MIDTERM,50.0,39.0,1
386,Data Structures,FINAL,100.0,75.8,1
386,Engineering Fundamentals,TEST1,20.0,14.8,1
386,Engineering Fundamentals,TEST2,20.0,15.7,1
386,Engineering Fundamentals,MIDTERM,50.0,35.8,1
386,Engineering Fundamentals,FINAL,100.0,71.0,1
386,Mathematics,TEST1,20.0,12.4,1
386,Mathematics,TEST2,20.0,13.7,1
386,Mathematics,MIDTERM,50.0,35.9,1
386,Mathematics,FINAL,100.0,67.8,1
387,Communication Skills,TEST1,20.0,14.2,1
387,Communication Skills,TEST2,20.0,12.3,1
387,Communication Skills,MIDTERM,50.0,24.1,1
387,Communication Skills,FINAL,100.0,40.6,1
387,Engineering Fundamentals,TEST1,20.0,13.4,1
387,Engineering Fundamentals,TEST2,20.0,11.3,1
387,Engineering Fundamentals,MIDTERM,50.0,22.7,1
387,Engineering Fundamentals,FINAL,100.0,27.1,1
387,Data Structures,TEST1,20.0,12.9,1
387,Data Structures,TEST2,20.0,9.8,1
387,Data Structures,MIDTERM,50.0,16.4,1
387,Data Structures,FINAL,100.0,17.9,1
387,Programming,TEST1,20.0,14.9,1
387,Programming,TEST2,20.0,13.3,1
387,Programming,MIDTERM,50.0,22.6,1
387,Programming,FINAL,100.0,30.4,1
388,Engineering Fundamentals,TEST1,20.0,15.2,1
388,Engineering Fundamentals,TEST2,20.0,14.6,1
388,Engineering Fundamentals,MIDTERM,50.0,37.1,1
388,Engineering Fundamentals,FINAL,100.0,73.6,1
388,Communication Skills,TEST1,20.0,13.7,1
388,Communication Skills,TEST2,20.0,12.6,1
388,Communication Skills,MIDTERM,50.0,32.7,1
388,Communication Skills,FINAL,100.0,72.4,1
388,Mathematics,TEST1,20.0,13.5,1
388,Mathematics,TEST2,20.0,13.7,1
388,Mathematics,MIDTERM,50.0,35.6,1
388,Mathematics,FINAL,100.0,72.8,1
388,Programming,TEST1,20.0,14.3,1
388,Programming,TEST2,20.0,14.6,1
388,Programming,MIDTERM,50.0,35.5,1
388,Programming,FINAL,100.0,78.2,1
389,Mathematics,TEST1,20.0,14.1,1
389,Mathematics,TEST2,20.0,14.3,1
389,Mathematics,MIDTERM,50.0,35.2,1
389,Mathematics,FINAL,100.0,73.0,1
389,Data Structures,TEST1,20.0,16.2,1
389,Data Structures,TEST2,20.0,16.8,1
389,Data Structures,MIDTERM,50.0,39.1,1
389,Data Structures,FINAL,100.0,76.1,1
389,Programming,TEST1,20.0,15.3,1
389,Programming,TEST2,20.0,14.5,1
389,Programming,MIDTERM,50.0,36.6,1
389,Programming,FINAL,100.0,79.7,1
389,Communication Skills,TEST1,20.0,16.4,1
389,Communication Skills,TEST2,20.0,16.5,1
389,Communication Skills,MIDTERM,50.0,45.0,1
389,Communication Skills,FINAL,100.0,91.7,1
390,Communication Skills,TEST1,20.0,12.1,1
390,Communication Skills,TEST2,20.0,11.0,1
390,Communication Skills,MIDTERM,50.0,25.3,1
390,Communication Skills,FINAL,100.0,39.2,1
390,Mathematics,TEST1,20.0,12.0,1
390,Mathematics,TEST2,20.0,10.1,1
390,Mathematics,MIDTERM,50.0,26.0,1
390,Mathematics,FINAL,100.0,43.9,1
390,Programming,TEST1,20.0,12.7,1
390,Programming,TEST2,20.0,10.9,1
390,Programming,MIDTERM,50.0,20.8,1
390,Programming,FINAL,100.0,36.1,1
390,Data Structures,TEST1,20.0,13.0,1
390,Data Structures,TEST2,20.0,10.6,1
390,Data Structures,MIDTERM,50.0,22.5,1
390,Data Structures,FINAL,100.0,45.2,1
391,Communication Skills,TEST1,20.0,14.7,1
391,Communication Skills,TEST2,20.0,13.9,1
391,Communication Skills,MIDTERM,50.0,29.0,1
391,Communication Skills,FINAL,100.0,56.7,1
391,Data Structures,TEST1,20.0,13.9,1
391,Data Structures,TEST2,20.0,11.4,1
391,Data Structures,MIDTERM,50.0,25.9,1
391,Data Structures,FINAL,100.0,41.7,1
391,Programming,TEST1,20.0,16.2,1
391,Programming,TEST2,20.0,13.6,1
391,Programming,MIDTERM,50.0,30.2,1
391,Programming,FINAL,100.0,53.8,1
391,Electronics,TEST1,20.0,14.5,1
391,Electronics,TEST2,20.0,13.4,1
391,Electronics,MIDTERM,50.0,29.2,1
391,Electronics,FINAL,100.0,48.5,1
392,Mathematics,TEST1,20.0,17.8,1
392,Mathematics,TEST2,20.0,17.1,1
392,Mathematics,MIDTERM,50.0,43.4,1
392,Mathematics,FINAL,100.0,78.5,1
392,Engineering Fundamentals,TEST1,20.0,18.0,1
392,Engineering Fundamentals,TEST2,20.0,17.9,1
392,Engineering Fundamentals,MIDTERM,50.0,43.8,1
392,Engineering Fundamentals,FINAL,100.0,91.7,1
392,Electronics,TEST1,20.0,15.8,1
392,Electronics,TEST2,20.0,16.6,1
392,Electronics,MIDTERM,50.0,40.9,1
392,Electronics,FINAL,100.0,83.1,1
392,Programming,TEST1,20.0,17.5,1
392,Programming,TEST2,20.0,17.2,1
392,Programming,MIDTERM,50.0,42.1,1
392,Programming,FINAL,100.0,88.2,1
393,Engineering Fundamentals,TEST1,20.0,15.3,1
393,Engineering Fundamentals,TEST2,20.0,13.2,1
393,Engineering Fundamentals,MIDTERM,50.0,30.8,1
393,Engineering Fundamentals,FINAL,100.0,44.4,1
393,Mathematics,TEST1,20.0,14.8,1
393,Mathematics,TEST2,20.0,13.7,1
393,Mathematics,MIDTERM,50.0,29.7,1
393,Mathematics,FINAL,100.0,61.7,1
393,Electronics,TEST1,20.0,14.2,1
393,Electronics,TEST2,20.0,12.7,1
393,Electronics,MIDTERM,50.0,28.1,1
393,Electronics,FINAL,100.0,49.6,1
393,Data Structures,TEST1,20.0,14.1,1
393,Data Structures,TEST2,20.0,12.7,1
393,Data Structures,MIDTERM,50.0,30.3,1
393,Data Structures,FINAL,100.0,52.5,1
394,Communication Skills,TEST1,20.0,15.3,1
394,Communication Skills,TEST2,20.0,14.2,1
394,Communication Skills,MIDTERM,50.0,28.1,1
394,Communication Skills,FINAL,100.0,52.9,1
394,Programming,TEST1,20.0,13.8,1
394,Programming,TEST2,20.0,14.0,1
394,Programming,MIDTERM,50.0,25.2,1
394,Programming,FINAL,100.0,47.4,1
394,Electronics,TEST1,20.0,14.5,1
394,Electronics,TEST2,20.0,13.2,1
394,Electronics,MIDTERM,50.0,29.4,1
394,Electronics,FINAL,100.0,55.4,1
394,Data Structures,TEST1,20.0,15.4,1
394,Data Structures,TEST2,20.0,12.7,1
394,Data Structures,MIDTERM,50.0,31.2,1
394,Data Structures,FINAL,100.0,54.2,1
395,Mathematics,TEST1,20.0,16.2,1
395,Mathematics,TEST2,20.0,16.1,1
395,Mathematics,MIDTERM,50.0,39.6,1
395,Mathematics,FINAL,100.0,79.7,1
395,Programming,TEST1,20.0,18.8,1
395,Programming,TEST2,20.0,17.0,1
395,Programming,MIDTERM,50.0,43.5,1
395,Programming,FINAL,100.0,87.6,1
395,Communication Skills,TEST1,20.0,15.5,1
395,Communication Skills,TEST2,20.0,15.1,1
395,Communication Skills,MIDTERM,50.0,40.4,1
395,Communication Skills,FINAL,100.0,74.0,1
395,Electronics,TEST1,20.0,17.8,1
395,Electronics,TEST2,20.0,17.6,1
395,Electronics,MIDTERM,50.0,43.6,1
395,Electronics,FINAL,100.0,87.5,1
396,Mathematics,TEST1,20.0,8.2,1
396,Mathematics,TEST2,20.0,11.0,1
396,Mathematics,MIDTERM,50.0,34.5,1
396,Mathematics,FINAL,100.0,77.4,1
396,Data Structures,TEST1,20.0,10.9,1
396,Data Structures,TEST2,20.0,11.3,1
396,Data Structures,MIDTERM,50.0,34.5,1
396,Data Structures,FINAL,100.0,82.7,1
396,Electronics,TEST1,20.0,10.0,1
396,Electronics,TEST2,20.0,13.1,1
396,Electronics,MIDTERM,50.0,39.9,1
396,Electronics,FINAL,100.0,91.6,1
396,Engineering Fundamentals,TEST1,20.0,10.7,1
396,Engineering Fundamentals,TEST2,20.0,12.1,1
396,Engineering Fundamentals,MIDTERM,50.0,39.7,1
396,Engineering Fundamentals,FINAL,100.0,87.3,1
397,Electronics,TEST1,20.0,12.9,1
397,Electronics,TEST2,20.0,10.3,1
397,Electronics,MIDTERM,50.0,19.4,1
397,Electronics,FINAL,100.0,23.0,1
397,Communication Skills,TEST1,20.0,13.5,1
397,Communication Skills,TEST2,20.0,11.3,1
397,Communication Skills,MIDTERM,50.0,21.3,1
397,Communication Skills,FINAL,100.0,30.1,1
397,Mathematics,TEST1,20.0,13.5,1
397,Mathematics,TEST2,20.0,10.9,1
397,Mathematics,MIDTERM,50.0,26.0,1
397,Mathematics,FINAL,100.0,37.3,1
397,Data Structures,TEST1,20.0,13.2,1
397,Data Structures,TEST2,20.0,9.2,1
397,Data Structures,MIDTERM,50.0,17.6,1
397,Data Structures,FINAL,100.0,34.3,1
398,Engineering Fundamentals,TEST1,20.0,15.9,1
398,Engineering Fundamentals,TEST2,20.0,16.3,1
398,Engineering Fundamentals,MIDTERM,50.0,35.5,1
398,Engineering Fundamentals,FINAL,100.0,72.5,1
398,Mathematics,TEST1,20.0,15.8,1
398,Mathematics,TEST2,20.0,15.4,1
398,Mathematics,MIDTERM,50.0,35.8,1
398,Mathematics,FINAL,100.0,68.5,1
398,Data Structures,TEST1,20.0,15.0,1
398,Data Structures,TEST2,20.0,15.0,1
398,Data Structures,MIDTERM,50.0,37.5,1
398,Data Structures,FINAL,100.0,75.1,1
398,Communication Skills,TEST1,20.0,16.3,1
398,Communication Skills,TEST2,20.0,16.5,1
398,Communication Skills,MIDTERM,50.0,42.6,1
398,Communication Skills,FINAL,100.0,80.8,1
399,Electronics,TEST1,20.0,9.3,1
399,Electronics,TEST2,20.0,10.8,1
399,Electronics,MIDTERM,50.0,31.0,1
399,Electronics,FINAL,100.0,78.0,1
399,Engineering Fundamentals,TEST1,20.0,8.9,1
399,Engineering Fundamentals,TEST2,20.0,11.2,1
399,Engineering Fundamentals,MIDTERM,50.0,34.2,1
399,Engineering Fundamentals,FINAL,100.0,74.7,1
399,Mathematics,TEST1,20.0,9.0,1
399,Mathematics,TEST2,20.0,12.5,1
399,Mathematics,MIDTERM,50.0,36.0,1
399,Mathematics,FINAL,100.0,86.5,1
399,Programming,TEST1,20.0,9.0,1
399,Programming,TEST2,20.0,10.5,1
399,Programming,MIDTERM,50.0,35.6,1
399,Programming,FINAL,100.0,74.0,1
400,Electronics,TEST1,20.0,8.9,1
400,Electronics,TEST2,20.0,11.5,1
400,Electronics,MIDTERM,50.0,35.1,1
400,Electronics,FINAL,100.0,76.2,1
400,Data Structures,TEST1,20.0,7.6,1
400,Data Structures,TEST2,20.0,11.5,1
400,Data Structures,MIDTERM,50.0,33.3,1
400,Data Structures,FINAL,100.0,77.1,1
400,Mathematics,TEST1,20.0,8.5,1
400,Mathematics,TEST2,20.0,10.1,1
400,Mathematics,MIDTERM,50.0,29.9,1
400,Mathematics,FINAL,100.0,78.0,1
400,Communication Skills,TEST1,20.0,8.3,1
400,Communication Skills,TEST2,20.0,10.8,1
400,Communication Skills,MIDTERM,50.0,31.5,1
400,Communication Skills,FINAL,100.0,73.9,1
401,Mathematics,TEST1,20.0,13.6,1
401,Mathematics,TEST2,20.0,13.5,1
401,Mathematics,MIDTERM,50.0,33.8,1
401,Mathematics,FINAL,100.0,68.4,1
401,Communication Skills,TEST1,20.0,13.2,1
401,Communication Skills,TEST2,20.0,14.2,1
401,Communication Skills,MIDTERM,50.0,30.5,1
401,Communication Skills,FINAL,100.0,71.6,1
401,Engineering Fundamentals,TEST1,20.0,15.5,1
401,Engineering Fundamentals,TEST2,20.0,15.5,1
401,Engineering Fundamentals,MIDTERM,50.0,36.7,1
401,Engineering Fundamentals,FINAL,100.0,71.0,1
401,Electronics,TEST1,20.0,15.3,1
401,Electronics,TEST2,20.0,17.2,1
401,Electronics,MIDTERM,50.0,40.6,1
401,Electronics,FINAL,100.0,83.9,1
402,Electronics,TEST1,20.0,12.2,1
402,Electronics,TEST2,20.0,9.4,1
402,Electronics,MIDTERM,50.0,17.9,1
402,Electronics,FINAL,100.0,21.0,1
402,Engineering Fundamentals,TEST1,20.0,12.2,1
402,Engineering Fundamentals,TEST2,20.0,10.3,1
402,Engineering Fundamentals,MIDTERM,50.0,24.6,1
402,Engineering Fundamentals,FINAL,100.0,36.4,1
402,Mathematics,TEST1,20.0,12.6,1
402,Mathematics,TEST2,20.0,11.5,1
402,Mathematics,MIDTERM,50.0,21.4,1
402,Mathematics,FINAL,100.0,35.0,1
402,Communication Skills,TEST1,20.0,13.3,1
402,Communication Skills,TEST2,20.0,10.0,1
402,Communication Skills,MIDTERM,50.0,18.3,1
402,Communication Skills,FINAL,100.0,30.0,1
403,Engineering Fundamentals,TEST1,20.0,13.9,1
403,Engineering Fundamentals,TEST2,20.0,11.9,1
403,Engineering Fundamentals,MIDTERM,50.0,23.2,1
403,Engineering Fundamentals,FINAL,100.0,37.9,1
403,Data Structures,TEST1,20.0,14.7,1
403,Data Structures,TEST2,20.0,11.5,1
403,Data Structures,MIDTERM,50.0,22.2,1
403,Data Structures,FINAL,100.0,29.9,1
403,Communication Skills,TEST1,20.0,12.8,1
403,Communication Skills,TEST2,20.0,10.1,1
403,Communication Skills,MIDTERM,50.0,21.6,1
403,Communication Skills,FINAL,100.0,32.4,1
403,Mathematics,TEST1,20.0,14.2,1
403,Mathematics,TEST2,20.0,12.1,1
403,Mathematics,MIDTERM,50.0,23.5,1
403,Mathematics,FINAL,100.0,40.6,1
404,Mathematics,TEST1,20.0,14.0,1
404,Mathematics,TEST2,20.0,14.9,1
404,Mathematics,MIDTERM,50.0,34.8,1
404,Mathematics,FINAL,100.0,66.0,1
404,Communication Skills,TEST1,20.0,14.4,1
404,Communication Skills,TEST2,20.0,13.7,1
404,Communication Skills,MIDTERM,50.0,33.8,1
404,Communication Skills,FINAL,100.0,72.4,1
404,Data Structures,TEST1,20.0,16.6,1
404,Data Structures,TEST2,20.0,17.2,1
404,Data Structures,MIDTERM,50.0,43.1,1
404,Data Structures,FINAL,100.0,84.9,1
404,Engineering Fundamentals,TEST1,20.0,15.9,1
404,Engineering Fundamentals,TEST2,20.0,17.5,1
404,Engineering Fundamentals,MIDTERM,50.0,39.8,1
404,Engineering Fundamentals,FINAL,100.0,83.9,1
405,Mathematics,TEST1,20.0,13.0,1
405,Mathematics,TEST2,20.0,13.0,1
405,Mathematics,MIDTERM,50.0,37.9,1
405,Mathematics,FINAL,100.0,64.2,1
405,Data Structures,TEST1,20.0,13.4,1
405,Data Structures,TEST2,20.0,12.7,1
